0, 66
960, 66
1920, 66
2880, 66
3840, 48
4560, 67
5040, 63
5520, 45
5760, 46
6000, 50
6240, 46
6480, 67
6960, 63
7200, 46
7440, 45
7680, 53
8160, 53
8400, 67
8880, 63
9120, 53
9600, 45
10080, 45
10320, 63
10560, 46
10800, 63
11040, 46
11520, 43
12000, 43
12240, 62
12480, 43
12720, 58
12960, 43
13440, 45
13920, 45
14160, 62
14400, 46
14640, 58
14880, 46
15120, 50
15360, 52
16080, 62
16320, 58
16560, 62
16800, 62
16800, 57
17520, 62
17760, 62
17760, 55
17760, 52
18240, 62
18240, 55
18240, 52
18720, 45
19200, 43
19680, 43
19920, 62
20160, 43
20400, 58
20640, 43
21120, 45
21600, 45
21840, 62
22080, 46
22320, 58
22560, 46
22800, 50
23040, 52
23760, 62
24000, 58
24240, 62
24480, 62
24480, 57
25200, 62
25440, 62
25440, 55
25440, 52
25920, 62
25920, 55
25920, 52
26400, 45
26880, 48
27600, 67
28080, 63
28560, 45
28800, 46
29040, 50
29280, 46
29520, 67
30000, 63
30240, 46
30480, 45
30720, 53
31200, 53
31440, 67
31920, 63
32160, 53
32640, 45
33120, 45
33360, 63
33600, 46
33840, 63
34080, 46
34560, 43
35040, 43
35280, 62
35520, 43
35760, 58
36000, 43
36480, 45
36960, 45
37200, 62
37440, 46
37680, 58
37920, 46
38160, 50
38400, 52
39120, 62
39360, 58
39600, 62
39840, 62
39840, 57
40560, 62
40800, 62
40800, 55
40800, 52
41280, 62
41280, 55
41280, 52
41760, 45
42240, 43
42720, 43
42960, 62
43200, 43
43440, 58
43680, 43
44160, 45
44640, 45
44880, 62
45120, 46
45360, 58
45600, 46
45840, 50
46080, 52
46800, 62
47040, 58
47280, 62
47520, 62
47520, 57
48240, 62
48480, 62
48480, 55
48480, 52
48960, 62
48960, 55
48960, 52
49440, 45
49920, 48
50640, 67
51120, 63
51600, 45
51840, 46
52080, 50
52320, 46
52560, 67
53040, 63
53280, 46
53520, 45
53760, 53
54240, 53
54480, 67
54960, 63
55200, 53
55680, 45
56160, 45
56400, 63
56640, 46
56880, 63
57120, 46
57600, 43
58080, 43
58320, 62
58560, 43
58800, 58
59040, 43
59520, 45
60000, 45
60240, 62
60480, 46
60720, 58
60960, 46
61200, 50
61440, 52
62160, 62
62400, 58
62640, 62
62880, 62
62880, 57
63600, 62
63840, 55
63840, 52
64320, 55
64320, 52
64800, 45
65280, 43
65760, 58
66000, 64
66480, 62
66960, 58
67440, 62
67920, 64
68400, 62
68640, 58
69120, 41
69600, 57
69840, 64
70320, 62
70800, 57
71280, 62
71760, 64
72240, 62
72480, 57
72960, 47
72960, 40
73440, 56
73680, 64
74160, 62
74640, 56
75120, 62
75360, 56
75600, 64
76080, 62
76320, 56
76560, 42
76800, 43
77280, 58
77520, 64
78000, 62
78480, 58
78960, 62
79440, 64
79920, 62
80160, 58
80640, 41
81120, 57
81360, 64
81840, 62
82320, 57
82800, 62
83280, 64
83760, 62
84000, 57
84480, 47
84480, 40
84960, 56
85200, 64
85680, 62
86160, 56
86640, 62
86880, 56
87120, 64
87600, 62
87840, 56
88320, 47
88320, 40
88800, 56
89040, 64
89520, 62
90000, 56
90480, 62
90720, 56
91200, 50
91680, 49
92160, 48
92880, 67
93360, 63
93840, 45
94080, 46
94320, 50
94560, 46
94800, 67
95280, 63
95520, 46
95760, 45
96000, 53
96480, 53
96720, 67
97200, 63
97440, 53
97920, 45
98400, 45
98640, 63
98880, 46
99120, 63
99360, 46
99840, 43
100320, 43
100560, 62
100800, 43
101040, 58
101280, 43
101760, 45
102240, 45
102480, 62
102720, 46
102960, 58
103200, 46
103440, 50
103680, 52
104400, 62
104640, 58
104880, 62
105120, 62
105120, 57
105840, 62
106080, 62
106080, 55
106080, 52
106560, 62
106560, 55
106560, 52
107040, 45
107520, 43
108000, 43
108240, 62
108480, 43
108720, 58
108960, 43
109440, 45
109920, 45
110160, 62
110400, 46
110640, 58
110880, 46
111120, 50
111360, 52
112080, 62
112320, 58
112560, 62
112800, 62
112800, 57
113520, 62
113760, 62
113760, 55
113760, 52
114240, 62
114240, 55
114240, 52
114720, 45
115200, 48
115920, 67
116400, 63
116880, 45
117120, 46
117360, 50
117600, 46
117840, 67
118320, 63
118560, 46
118800, 45
119040, 53
119520, 53
119760, 67
120240, 63
120480, 53
120960, 45
121440, 45
121680, 63
121920, 46
122160, 63
122400, 46
122880, 43
123360, 43
123600, 62
123840, 43
124080, 58
124320, 43
124800, 45
125280, 45
125520, 62
125760, 46
126000, 58
126240, 46
126480, 50
126720, 52
127440, 62
127680, 58
127920, 62
128160, 62
128160, 57
128880, 62
129120, 55
129120, 52
129600, 55
129600, 52
130080, 45
130560, 43
131040, 58
131280, 64
131760, 62
132240, 58
132720, 62
133200, 64
133680, 62
133920, 58
134400, 41
134880, 57
135120, 64
135600, 62
136080, 57
136560, 62
137040, 64
137520, 62
137760, 57
138240, 47
138240, 40
138720, 56
138960, 64
139440, 62
139920, 56
140400, 62
140640, 56
140880, 64
141360, 62
141600, 56
141840, 42
142080, 43
142560, 58
142800, 64
143280, 62
143760, 58
144240, 62
144720, 64
145200, 62
145440, 58
145920, 41
146400, 57
146640, 64
147120, 62
147600, 57
148080, 62
148560, 64
149040, 62
149280, 57
149760, 47
149760, 40
150240, 56
150480, 64
150960, 62
151440, 56
151920, 62
152160, 56
152400, 64
152880, 62
153120, 56
153600, 47
153600, 40
154080, 56
154320, 64
154800, 62
155040, 56
155520, 56
155760, 62
156000, 56
156240, 64
156720, 62
156960, 56
157440, 45
157920, 45
158160, 45
158400, 48
158640, 45
159120, 44
159600, 44
160080, 44
160320, 48
160800, 50
161280, 45
161760, 45
162000, 45
162240, 48
162480, 45
162960, 44
163440, 50
163680, 48
163920, 45
164160, 50
164400, 48
164640, 45
164880, 48
165120, 45
165600, 45
165840, 45
166080, 48
166320, 45
166800, 44
167280, 44
167760, 44
168000, 48
168480, 50
168960, 45
169440, 45
169680, 45
169920, 48
170160, 45
170640, 44
171120, 50
171360, 48
171600, 45
171840, 50
172080, 48
172320, 45
172560, 48
172800, 48
172804, 55
172808, 60
172812, 64
173280, 48
173282, 55
173284, 60
173286, 64
173520, 64
173522, 60
173524, 55
173526, 48
173760, 48
173762, 55
173764, 60
173766, 64
174000, 64
174002, 60
174004, 55
174006, 48
174240, 48
174242, 55
174244, 60
174246, 64
174480, 65
174484, 60
174488, 56
174492, 44
174960, 65
174962, 60
174964, 56
174966, 44
175200, 48
175202, 55
175204, 60
175206, 64
175440, 62
175442, 58
175444, 53
175446, 46
175680, 45
175682, 50
175684, 55
175686, 59
175920, 59
175922, 55
175924, 50
175926, 45
176160, 48
176164, 55
176168, 60
176172, 64
176640, 48
176642, 55
176644, 60
176646, 64
176880, 64
176882, 60
176884, 55
176886, 48
177120, 48
177122, 55
177124, 60
177126, 65
177360, 64
177362, 60
177364, 55
177366, 48
177600, 48
177602, 55
177604, 60
177606, 64
177840, 65
177844, 60
177848, 56
177852, 44
178320, 65
178322, 60
178324, 56
178326, 44
178560, 48
178562, 55
178564, 60
178566, 64
178800, 62
178802, 58
178804, 53
178806, 46
179040, 45
179042, 50
179044, 55
179046, 59
179280, 59
179282, 55
179284, 50
179286, 45
179520, 48
179524, 55
179528, 60
179532, 64
180000, 48
180002, 55
180004, 60
180006, 64
180240, 64
180242, 60
180244, 55
180246, 48
180480, 48
180482, 55
180484, 60
180486, 64
180720, 64
180722, 60
180724, 55
180726, 48
180960, 48
180962, 55
180964, 60
180966, 64
181200, 65
181204, 60
181208, 56
181212, 44
181680, 65
181682, 60
181684, 56
181686, 44
181920, 48
181922, 55
181924, 60
181926, 64
182160, 62
182162, 58
182164, 53
182166, 46
182400, 45
182402, 50
182404, 55
182406, 59
182640, 59
182642, 55
182644, 50
182646, 45
182880, 48
182884, 55
182888, 60
182892, 64
183360, 48
183362, 55
183364, 60
183366, 64
183600, 64
183602, 60
183604, 55
183606, 48
183840, 48
183842, 55
183844, 60
183846, 64
184080, 64
184082, 60
184084, 55
184086, 48
184320, 48
184322, 55
184324, 60
184326, 64
184560, 64
184562, 60
184564, 55
184566, 48
184800, 48
184802, 55
184804, 60
184806, 64
185040, 63
185042, 59
185044, 54
185046, 47
185280, 45
185282, 50
185284, 55
