-1, 0
0, 69
0, 65
0, 60
0, 57
0, 50
960, 69
960, 65
960, 60
960, 57
960, 50
1440, 40
1920, 67
1920, 62
1920, 59
1920, 53
1920, 50
1920, 43
2880, 67
2880, 62
2880, 59
2880, 53
2880, 50
2880, 43
3360, 45
3840, 50
4320, 69
4320, 65
4320, 60
4320, 57
4320, 50
4800, 43
5280, 67
5280, 62
5280, 59
5280, 53
5280, 50
5280, 43
6720, 67
6720, 62
6720, 59
6720, 53
6720, 50
6720, 43
7680, 69
7680, 65
7680, 60
7680, 57
7680, 50
8640, 69
8640, 65
8640, 60
8640, 57
8640, 50
9120, 40
9600, 67
9600, 62
9600, 59
9600, 53
9600, 50
9600, 43
10560, 67
10560, 62
10560, 59
10560, 53
10560, 50
10560, 43
11040, 45
11520, 50
12000, 69
12000, 65
12000, 60
12000, 57
12000, 50
12480, 43
12960, 67
12960, 62
12960, 59
12960, 53
12960, 50
12960, 43
14400, 67
14400, 62
14400, 59
14400, 53
14400, 50
14400, 43
15360, 69
15360, 66
15360, 61
15360, 57
15360, 50
16320, 69
16320, 66
16320, 61
16320, 57
16320, 50
17280, 50
17760, 69
17760, 66
17760, 61
17760, 57
17760, 50
18720, 69
18720, 66
18720, 61
18720, 57
18720, 50
19200, 46
19680, 64
19680, 61
19680, 55
19680, 52
19680, 46
20640, 64
20640, 61
20640, 55
20640, 52
20640, 46
22080, 64
22080, 61
22080, 55
22080, 52
22080, 46
23040, 64
23040, 61
23040, 55
23040, 52
23040, 45
24000, 64
24000, 61
24000, 55
24000, 52
24000, 45
24960, 45
25440, 64
25440, 61
25440, 55
25440, 52
25440, 45
26880, 69
26880, 66
26880, 60
26880, 57
26880, 50
27360, 69
27360, 66
27360, 60
27360, 57
27360, 50
28320, 69
28320, 66
28320, 60
28320, 57
28320, 50
29760, 69
29760, 66
29760, 60
29760, 57
29760, 50
30720, 67
30720, 62
30720, 59
30720, 54
30720, 50
30720, 43
31680, 67
31680, 62
31680, 59
31680, 54
31680, 50
31680, 43
32640, 43
33120, 67
33120, 62
33120, 59
33120, 54
33120, 50
33120, 43
34080, 67
34080, 62
34080, 59
34080, 54
34080, 50
34080, 43
34560, 43
35040, 67
35040, 62
35040, 58
35040, 53
35040, 50
35040, 43
36000, 67
36000, 62
36000, 58
36000, 53
36000, 50
36000, 43
37440, 67
37440, 62
37440, 58
37440, 53
37440, 50
37440, 43
38400, 66
38400, 63
38400, 58
38400, 52
38400, 49
38400, 42
39360, 66
39360, 63
39360, 58
39360, 52
39360, 49
39360, 42
40320, 42
40800, 66
40800, 61
40800, 58
40800, 52
40800, 49
40800, 42
41760, 66
41760, 61
41760, 58
41760, 52
41760, 49
41760, 42
42240, 66
42240, 61
42240, 57
42240, 51
42240, 47
42720, 66
42720, 61
42720, 57
42720, 51
42720, 47
43680, 66
43680, 60
43680, 57
43680, 51
43680, 47
45120, 66
45120, 60
45120, 57
45120, 51
45120, 47
46080, 69
46080, 62
46080, 57
46080, 54
46080, 47
46080, 40
47040, 69
47040, 62
47040, 57
47040, 54
47040, 47
47040, 40
48000, 40
48480, 64
48480, 59
48480, 56
48480, 50
48480, 47
48480, 40
49440, 64
49440, 59
49440, 56
49440, 50
49440, 47
49440, 40
49920, 46
50400, 65
50400, 60
50400, 56
50400, 50
50400, 46
51360, 64
51360, 61
51360, 55
51360, 52
51360, 45
52800, 64
52800, 61
52800, 55
52800, 52
52800, 45
53760, 69
53760, 65
53760, 60
53760, 57
53760, 50
54720, 69
54720, 65
54720, 60
54720, 57
54720, 50
55200, 40
55680, 67
55680, 62
55680, 59
55680, 53
55680, 50
55680, 43
56640, 67
56640, 62
56640, 59
56640, 53
56640, 50
56640, 43
57120, 45
57600, 50
58080, 69
58080, 65
58080, 60
58080, 57
58080, 50
58560, 43
59040, 67
59040, 62
59040, 59
59040, 53
59040, 50
59040, 43
60480, 67
60480, 62
60480, 59
60480, 53
60480, 50
60480, 43
61440, 69
61440, 66
61440, 61
61440, 57
61440, 50
62400, 69
62400, 66
62400, 61
62400, 57
62400, 50
63360, 50
63840, 69
63840, 66
63840, 61
63840, 57
63840, 50
64800, 69
64800, 66
64800, 61
64800, 57
64800, 50
65280, 46
65760, 64
65760, 61
65760, 55
65760, 52
65760, 46
66720, 64
66720, 61
66720, 55
66720, 52
66720, 46
68160, 64
68160, 61
68160, 55
68160, 52
68160, 46
69120, 64
69120, 61
69120, 55
69120, 52
69120, 45
70080, 64
70080, 61
70080, 55
70080, 52
70080, 45
71040, 45
71520, 64
71520, 61
71520, 55
71520, 52
71520, 45
72960, 69
72960, 66
72960, 60
72960, 57
72960, 50
73440, 69
73440, 66
73440, 60
73440, 57
73440, 50
74400, 69
74400, 66
74400, 60
74400, 57
74400, 50
75840, 69
75840, 66
75840, 60
75840, 57
75840, 50
76800, 67
76800, 62
76800, 59
76800, 54
76800, 50
76800, 43
77760, 67
77760, 62
77760, 59
77760, 54
77760, 50
77760, 43
78720, 43
79200, 67
79200, 62
79200, 59
79200, 54
79200, 50
79200, 43
80160, 67
80160, 62
80160, 59
80160, 54
80160, 50
80160, 43
80640, 43
81120, 67
81120, 62
81120, 58
81120, 53
81120, 50
81120, 43
82080, 67
82080, 62
82080, 58
82080, 53
82080, 50
82080, 43
83520, 67
83520, 62
83520, 58
83520, 53
83520, 50
83520, 43
84480, 66
84480, 63
84480, 58
84480, 52
84480, 49
84480, 42
85440, 66
85440, 63
85440, 58
85440, 52
85440, 49
85440, 42
86400, 42
86880, 66
86880, 61
86880, 58
86880, 52
86880, 49
86880, 42
87840, 66
87840, 61
87840, 58
87840, 52
87840, 49
87840, 42
88320, 66
88320, 61
88320, 57
88320, 51
88320, 47
88800, 66
88800, 61
88800, 57
88800, 51
88800, 47
89760, 66
89760, 60
89760, 57
89760, 51
89760, 47
91200, 66
91200, 60
91200, 57
91200, 51
91200, 47
92160, 69
92160, 62
92160, 57
92160, 54
92160, 47
92160, 40
93120, 69
93120, 62
93120, 57
93120, 54
93120, 47
93120, 40
94080, 40
94560, 64
94560, 59
94560, 56
94560, 50
94560, 47
94560, 40
95520, 64
95520, 59
95520, 56
95520, 50
95520, 47
95520, 40
96000, 46
96480, 65
96480, 60
96480, 56
96480, 50
96480, 46
97440, 64
97440, 61
97440, 55
97440, 52
97440, 45
98880, 64
98880, 61
98880, 55
98880, 52
98880, 45
99840, 69
99840, 65
99840, 60
99840, 57
99840, 50
100800, 69
100800, 65
100800, 60
100800, 57
100800, 50
101280, 40
101760, 67
101760, 62
101760, 59
101760, 53
101760, 50
101760, 43
102720, 67
102720, 62
102720, 59
102720, 53
102720, 50
102720, 43
103200, 45
103680, 50
104160, 69
104160, 65
104160, 60
104160, 57
104160, 50
104640, 43
105120, 67
105120, 62
105120, 59
105120, 53
105120, 50
105120, 43
106560, 67
106560, 62
106560, 59
106560, 53
106560, 50
106560, 43
107520, 67
107520, 65
107520, 58
107520, 53
107520, 50
107520, 46
108480, 67
108480, 65
108480, 58
108480, 53
108480, 50
108480, 46
109440, 46
109920, 67
109920, 65
109920, 58
109920, 53
109920, 50
109920, 46
110880, 67
110880, 65
110880, 58
110880, 53
110880, 50
110880, 46
111360, 46
111840, 64
111840, 60
111840, 55
111840, 50
111840, 46
112800, 64
112800, 60
112800, 55
112800, 50
112800, 46
114240, 64
114240, 60
114240, 55
114240, 50
114240, 46
115200, 64
115200, 60
115200, 57
115200, 53
115200, 45
116160, 64
116160, 60
116160, 57
116160, 53
116160, 45
117120, 45
117600, 64
117600, 60
117600, 57
117600, 53
117600, 45
118560, 64
118560, 60
118560, 57
118560, 53
118560, 45
119040, 64
119040, 45
120000, 64
120000, 60
120000, 57
120000, 53
120000, 45
120960, 64
120960, 60
120960, 57
120960, 53
120960, 45
122400, 64
122400, 60
122400, 57
122400, 53
122400, 45
122880, 65
122880, 60
122880, 56
122880, 51
122880, 48
122880, 44
123840, 65
123840, 60
123840, 56
123840, 51
123840, 48
123840, 44
124800, 44
125280, 65
125280, 60
125280, 56
125280, 51
125280, 48
125280, 44
126240, 65
126240, 60
126240, 56
126240, 51
126240, 48
126240, 44
126720, 44
127200, 68
127200, 62
127200, 58
127200, 53
127200, 48
127200, 44
128640, 68
128640, 62
128640, 58
128640, 53
128640, 48
128640, 44
130080, 68
130080, 62
130080, 58
130080, 53
130080, 48
130080, 44
130560, 67
130560, 63
130560, 58
130560, 55
130560, 50
130560, 43
131520, 67
131520, 63
131520, 58
131520, 55
131520, 50
131520, 43
132480, 43
132960, 67
132960, 63
132960, 58
132960, 55
132960, 50
132960, 43
133920, 67
133920, 63
133920, 58
133920, 55
133920, 50
133920, 43
134400, 45
134880, 70
134880, 64
134880, 61
134880, 55
134880, 52
134880, 45
135840, 70
135840, 64
135840, 61
135840, 55
135840, 52
135840, 45
137280, 70
137280, 64
137280, 61
137280, 55
137280, 52
137280, 45
138240, 69
138240, 66
138240, 61
138240, 57
138240, 50
139200, 69
139200, 66
139200, 61
139200, 57
139200, 50
140160, 50
140640, 69
140640, 66
140640, 61
140640, 57
140640, 50
141600, 69
141600, 66
141600, 61
141600, 57
141600, 50
142080, 46
142560, 64
142560, 61
142560, 55
142560, 52
142560, 46
143520, 64
143520, 61
143520, 55
143520, 52
143520, 46
144960, 64
144960, 61
144960, 55
144960, 52
144960, 46
145920, 64
145920, 61
145920, 55
145920, 52
145920, 45
146880, 64
146880, 61
146880, 55
146880, 52
146880, 45
147840, 45
148320, 64
148320, 61
148320, 55
148320, 52
148320, 45
149760, 69
149760, 66
149760, 60
149760, 57
149760, 50
150240, 69
150240, 66
150240, 60
150240, 57
150240, 50
151200, 69
151200, 66
151200, 60
151200, 57
151200, 50
152640, 69
152640, 66
152640, 60
152640, 57
152640, 50
153600, 67
153600, 62
153600, 59
153600, 54
153600, 50
153600, 43
154560, 67
154560, 62
154560, 59
154560, 54
154560, 50
154560, 43
155520, 43
156000, 67
156000, 62
156000, 59
156000, 54
156000, 50
156000, 43
156960, 67
156960, 62
156960, 59
156960, 54
156960, 50
156960, 43
157440, 43
157920, 67
157920, 62
157920, 58
157920, 53
157920, 50
157920, 43
158880, 67
158880, 62
158880, 58
158880, 53
158880, 50
158880, 43
160320, 67
160320, 62
160320, 58
160320, 53
160320, 50
160320, 43
161280, 66
161280, 63
161280, 58
161280, 52
161280, 49
161280, 42
162240, 66
162240, 63
162240, 58
162240, 52
162240, 49
162240, 42
163200, 42
163680, 66
163680, 61
163680, 58
163680, 52
163680, 49
163680, 42
164640, 66
164640, 61
164640, 58
164640, 52
164640, 49
164640, 42
165120, 66
165120, 61
165120, 57
165120, 51
165120, 47
165600, 66
165600, 61
165600, 57
165600, 51
165600, 47
166560, 66
166560, 60
166560, 57
166560, 51
166560, 47
168000, 66
168000, 60
168000, 57
168000, 51
168000, 47
168960, 69
168960, 62
168960, 57
168960, 54
168960, 47
168960, 40
169920, 69
169920, 62
169920, 57
169920, 54
169920, 47
169920, 40
170880, 40
171360, 64
171360, 59
171360, 56
171360, 50
171360, 47
171360, 40
172320, 64
172320, 59
172320, 56
172320, 50
172320, 47
172320, 40
172800, 46
173280, 65
173280, 60
173280, 56
173280, 50
173280, 46
174240, 64
174240, 61
174240, 55
174240, 52
174240, 45
175680, 64
175680, 61
175680, 55
175680, 52
175680, 45
176640, 69
176640, 65
176640, 60
176640, 57
176640, 50
177600, 69
177600, 65
177600, 60
177600, 57
177600, 50
178080, 40
178560, 67
178560, 62
178560, 59
178560, 53
178560, 50
178560, 43
179520, 67
179520, 62
179520, 59
179520, 53
179520, 50
179520, 43
180000, 45
180480, 50
180960, 69
180960, 65
180960, 60
180960, 57
180960, 50
181440, 43
181920, 67
181920, 62
181920, 59
181920, 53
181920, 50
181920, 43
183360, 67
183360, 62
183360, 59
183360, 53
183360, 50
183360, 43
184320, 50
184380, 57
184440, 60
184500, 65
184560, 69
